PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,Baserunners
140,11/5/22,15:15:50,5,3,Eli Stowe,,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,3,Bottom,0,1,1,Four-Seam,,InPlay,,FlyBall,HomeRun,0,4,,93.64057781,-2.471338454,0.049768339,2284.340962,190.4290925,12:15,6.558262259,1.293230053,7.403982838,-15.06114731,15.98992984,2.185027126,3.048743597,0.973778247,84.55417773,-4.581778451,-0.480020336,0.401060469,98.3365428,41.26583785,-7.314575418,3397.007769,,,,361.1719483,,-5.046981739,6.447400522,-1.195238679,9.579367532,-1.297559742,50,6.382850178,-0.183231131,-136.3106752,-6.329995704,-2.236715013,31.46863873,-14.2476592,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,438b275c-5d3e-11ed-b48c-dda2edc57a76,93.82423836,6.55880177,1.294430279,-2.478728718,0.034602281,84.71591909,3.0486818,0.972813502,-4.582244063,-0.495996055,0.40092622,2.322389591,14.94039272,-26.16431529,89.31102778,2050.271786,-1007.273167,89.75331706,-0.882705639,-0.440946944,-0.162470144,-9.410682172,73.31388482,64.85822233,-1.039564287,1.741039875,3.452121366,-31.77322779,359.7716474,16.6621712,-10.55269264,1.386158781,0.965727936,-0.135555528,-0.221346455,,,0.997906533,1,0.995378431,53.88507539,high,high,9.620015582,32.75589771,53.91601716,James Heffley,hefflja42,Maryland,Bases Loaded
141,11/5/22,15:16:44,6,1,Eli Stowe,,Right,Maryland,Kevin Keister,keistke42,Right,Maryland,Stretch,3,Bottom,0,0,0,Slider,,BallCalled,,,,0,0,,82.7123253,-1.416019193,-3.913647686,2479.994284,75.02223157,8:30,5.803846445,1.956814201,7.424259071,-37.52661901,2.360534626,-6.760068854,1.600132041,-1.265239434,77.12787012,-7.594422838,-4.096418868,0.454556681,,,,,,,,,,,,2.599907444,1.722728038,-1.687451864,50,5.691527961,8.399605822,-120.2040995,-3.956126479,3.785131582,24.37745018,-29.66597865,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,6308c768-5d3e-11ed-a254-93b3105b8c11,82.83194562,5.798274464,1.958810244,-1.347646967,-3.938804113,77.22139753,1.604692551,-1.266572054,-7.519851733,-4.117915703,0.454446265,-6.526491171,0.361354221,-78.1045023,19.451144,511.1944801,-2426.736873,20.61272816,0.053272407,-0.978525188,0.19912435,,,,,,,,,,,,,,,,,0.996532796,1,,,high,high,107.506035,-2.621526085,53.89574093,James Heffley,hefflja42,Maryland,Bases Loaded
142,11/5/22,15:16:57,6,2,Eli Stowe,,Right,Maryland,Kevin Keister,keistke42,Right,Maryland,Stretch,3,Bottom,0,1,0,Four-Seam,,StrikeCalled,,,,0,0,,94.34991798,-3.32517971,-0.208648396,2300.942342,190.1578284,12:15,6.524417223,1.089222853,7.323303194,-15.48071323,16.24821568,2.071022782,2.298720025,0.034574866,84.58999905,-5.562348854,-0.992727278,0.398840189,,,,,,,,,,,,-1.138487771,9.760390549,-1.075530279,50,6.285680762,0.440345418,-137.2269951,-8.422561409,-2.161037041,31.66023129,-13.64722299,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,6ad6e1c0-5d3e-11ed-b574-7b26c496d2de,94.53515272,6.524965226,1.090416764,-3.332471593,-0.223313978,84.75147862,2.298692896,0.033627794,-5.562219421,-1.0082884,0.398706906,2.218706338,15.18261275,-27.887355,59.15422876,2033.731324,-1076.230719,88.38688772,-0.870014835,-0.467734762,-0.155879373,,,,,,,,,,,,,,,,,0.997412372,1,,,high,high,36.76124059,84.01539517,53.99669681,James Heffley,hefflja42,Maryland,None
143,11/5/22,15:17:11,6,3,Eli Stowe,,Right,Maryland,Kevin Keister,keistke42,Right,Maryland,Stretch,3,Bottom,0,1,1,Slider,,StrikeCalled,,,,0,0,,85.48376914,0.16107164,-0.505153951,2389.829075,102.4881398,9:30,5.828276923,2.013769566,7.268560382,-34.84156327,3.694802432,-6.29508529,2.651396013,-0.160586626,77.12575976,-6.574306432,-2.71806798,0.446793555,,,,,,,,,,,,3.030742308,2.02790228,-1.651262245,50,5.51922466,3.427286221,-122.5438105,-0.908467077,4.595102447,24.87968543,-29.09941711,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,72ff8b85-5d3e-11ed-a765-016dbb9babf2,85.61878621,5.823281842,2.015453116,0.220472619,-0.525779666,77.22951259,2.655539148,-0.161675815,-6.507005441,-2.735464049,0.446686918,-6.08842643,1.835811476,-76.82561703,45.7614446,544.6792009,-2326.930935,22.7915547,-0.049283892,-0.973680904,0.222523245,,,,,,,,,,,,,,,,,0.986020018,1,,,high,high,48.81473578,-44.03713283,54.05143962,James Heffley,hefflja42,Maryland,None
144,11/5/22,15:17:31,6,4,Eli Stowe,,Right,Maryland,Kevin Keister,keistke42,Right,Maryland,Stretch,3,Bottom,0,1,2,Slider,,BallCalled,,,,0,0,,85.96582094,-1.117674386,-2.819275189,2449.998534,64.99717719,8:15,5.801544124,2.02189391,7.483824991,-37.10851757,1.753990042,-5.290939995,1.651417874,-1.924510762,76.82831321,-7.669313519,-4.550855796,0.435965686,,,,,,,,,,,,2.0982734,1.051172537,-1.830833303,50,5.712121048,6.30164533,-125.1117749,-3.391998029,3.315024707,26.00648351,-30.51332085,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,7f4a2c02-5d3e-11ed-af62-77f1a4a3d92d,86.08871671,5.796365107,2.024144781,-1.053518361,-2.847771414,76.9199992,1.6558929,-1.926229196,-7.595514235,-4.578892207,0.435860354,-4.972968099,-0.187852949,-80.46889751,32.61141843,405.678022,-2416.17842,16.55829652,0.069985778,-0.986195864,0.150065683,,,,,,,,,,,,,,,,,0.996708774,1,,,high,high,60.64976791,-8.407463965,53.83617501,James Heffley,hefflja42,Maryland,None
145,11/5/22,15:17:47,6,5,Eli Stowe,,Right,Maryland,Kevin Keister,keistke42,Right,Maryland,Stretch,3,Bottom,0,2,2,Four-Seam,,InPlay,,GroundBall,Out,1,0,,93.97830508,-3.733726605,-0.461213955,2303.491045,193.0435745,12:30,6.54102266,1.088749782,7.429070729,-14.87846064,16.21595004,2.877637863,1.906576399,0.593788852,85.33054824,-5.923894628,0.104613514,0.399747435,,,,,,,,,,,,-1.690263371,10.06178334,-1.058608043,50,6.280944621,1.016861323,-136.6476217,-9.35137713,-3.181671138,31.36636763,-13.2342286,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,88fdea40-5d3e-11ed-a5c0-3d4e604c1bd4,94.16390906,6.541658465,1.090174171,-3.741982225,-0.478353421,85.49138419,1.906473064,0.592702364,-5.925025734,0.08681527,0.399612957,3.045004665,15.18838445,-23.86208896,55.42687527,2106.592834,-931.8463546,91.45218246,-0.890925976,-0.404536565,-0.206400273,,,,,,,,,,,,,,,,,0.99721865,1,,,high,high,40.11577665,71.69093189,53.89092927,James Heffley,hefflja42,Maryland,None
146,11/5/22,15:18:18,7,1,Eli Stowe,,Right,Maryland,Ian Petrutz,petruia42,Left,Maryland,Stretch,3,Bottom,1,0,0,Four-Seam,,BallCalled,,,,0,0,,94.12120265,-4.002828082,-0.733126483,2370.733986,190.453185,12:15,6.512176892,1.390566553,7.470765684,-16.05274495,15.76482889,1.789184917,1.703767587,0.250082724,84.38209973,-6.245607378,-0.985513782,0.398821505,,,,,,,,,,,,-1.122804527,9.745995596,-1.341987785,50,6.236525881,1.702520427,-136.8206198,-10.02239844,-2.120494621,31.23040343,-13.7680575,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,9b2489ae-5d3e-11ed-9ea2-e3ded34114f8,94.3025188,6.512530475,1.391822872,-4.007811414,-0.74862509,84.53989616,1.70389736,0.249067648,-6.242912754,-1.002225271,0.398690698,1.949229574,14.69760092,-34.98031154,70.53201234,1942.458734,-1359.129758,81.934909,-0.805750746,-0.573294923,-0.148656202,,,,,,,,,,,,,,,,,0.995760692,1,,,high,high,26.5212103,88.72598041,53.84923432,James Heffley,hefflja42,Maryland,None
147,11/5/22,15:18:32,7,2,Eli Stowe,,Right,Maryland,Ian Petrutz,petruia42,Left,Maryland,Stretch,3,Bottom,1,1,0,Four-Seam,,InPlay,,GroundBall,Out,1,0,,95.10183455,-2.931705275,0.284792709,2337.134175,192.7127297,12:30,6.457037697,1.4005671,7.404864165,-14.41818937,15.6984645,2.636859945,2.728279276,0.795006277,84.12266042,-4.900842116,-0.601808623,0.394979796,,,,,,,,,,,,-1.37666823,9.549731577,-1.421147682,50,6.250406996,-0.767302095,-138.3868891,-7.521585377,-2.656313352,32.32632963,-13.74762051,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,a39fb4c7-5d3e-11ed-8a24-7f1d0c05299e,95.28703687,6.457618807,1.401951773,-2.939590733,0.267529052,84.28526116,2.728246797,0.793833317,-4.900780404,-0.620915598,0.394848372,2.793149917,14.69845076,-28.24145403,86.45782194,2058.924818,-1105.904492,88.09613244,-0.859365153,-0.473188276,-0.193866938,,,,,,,,,,,,,,,,,0.997799629,1,,,high,high,12.18788097,41.43395349,53.91513584,James Heffley,hefflja42,Maryland,None
148,11/5/22,15:19:07,8,1,Eli Stowe,,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Stretch,3,Bottom,2,0,0,Slider,,BallCalled,,,,0,0,,84.70581247,-0.373282083,-1.456257268,2451.00936,61.05087399,8:00,5.854560528,2.082748834,7.116947216,-40.46995648,0.256833245,-6.850985087,2.193992345,-0.952011293,75.40217105,-7.396387456,-4.074099341,0.445446142,,,,,,,,,,,,3.289443363,-0.09607351,-1.972615946,50,5.808432705,3.328496429,-123.3247916,-1.907074716,5.043361354,25.5481591,-32.32134911,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,b85a71dc-5d3e-11ed-b7ab-41a3a861bfe6,84.82613271,5.848220384,2.084699971,-0.296041189,-1.480731042,75.4885234,2.199316525,-0.95348138,-7.309720167,-4.097712005,0.445339511,-6.572139868,-1.930519594,-74.94249964,33.04736249,636.7435012,-2366.855423,25.97882781,0.125746058,-0.9656656,0.22732769,,,,,,,,,,,,,,,,,0.995935974,1,,,high,high,60.25739642,-3.644695764,54.20305278,James Heffley,hefflja42,Maryland,None
149,11/5/22,15:19:24,8,2,Eli Stowe,,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Stretch,3,Bottom,2,1,0,Four-Seam,,InPlay,,GroundBall,Single,0,0,,93.91509284,-2.775637825,-0.420238287,2296.902857,192.5939597,12:30,6.557431883,1.071832968,7.346535883,-15.86122125,16.32101502,2.798693761,2.700628835,0.057005045,83.89488323,-5.180479814,-1.228684494,0.400386307,,,,,,,,,,,,-1.605242759,9.616021741,-1.043860076,50,6.358232325,0.921548682,-136.6632504,-7.078159241,-3.020659299,31.52774997,-14.07913819,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,c2e9e394-5d3e-11ed-a61a-4bdba0009600,94.10314707,6.557999867,1.073286329,-2.783162489,-0.437774117,84.05649715,2.700616343,0.055880949,-5.180069387,-1.247087118,0.4002509,2.972670347,15.2267065,-26.78251382,73.89407274,2050.49888,-1034.996174,89.2723379,-0.871244235,-0.450605114,-0.194649723,,,,,,,,,,,,,,,,,0.997174529,1,,,high,high,23.49542041,-68.88987634,53.97346412,James Heffley,hefflja42,Maryland,None
150,11/5/22,15:19:58,9,1,Eli Stowe,,Right,Maryland,Simmi Whitehill,,Left,Maryland,Stretch,3,Bottom,2,0,0,Four-Seam,,BallCalled,,,,0,0,,94.2183665,-1.447492768,1.565091599,2308.421222,190.122074,12:15,6.536058105,1.43786942,7.381702855,-15.39466584,15.30398072,2.068897383,3.92551058,3.045315421,85.74683473,-4.378834488,1.960040189,0.39877795,,,,,,,,,,,,-0.682842784,8.895351642,-1.546362415,50,6.429899191,-3.810051178,-137.175031,-3.929235591,-1.293394381,32.02219557,-15.32507921,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,da7a95cf-5d3e-11ed-8dcd-d7aa8d5e2f8e,94.40581161,6.53647023,1.439201941,-1.453310172,1.548450316,85.92341522,3.925578464,3.043987933,-4.37730221,1.941802294,0.398643102,2.220168341,14.23487654,-31.28468436,79.2234913,1972.771395,-1198.741657,85.45976689,-0.841296321,-0.519290694,-0.150192128,,,,,,,,,,,,,,,,,0.993256244,1,,,high,medium,18.69871182,35.86649737,53.93829714,James Heffley,hefflja42,Maryland,None
151,11/5/22,15:20:16,9,2,Eli Stowe,,Right,Maryland,Simmi Whitehill,,Left,Maryland,Stretch,3,Bottom,2,1,0,Four-Seam,,Foul,,,,0,0,,94.20106111,-3.105161668,0.484619067,2342.78995,191.2901095,12:30,6.484874595,1.282077595,7.455068114,-14.96854655,15.668815,2.17508775,2.487471987,0.574289901,83.1631242,-5.481881712,-0.431182949,0.398379703,,,,,,,,,,,,-1.065103866,9.596761884,-1.315670972,50,6.268991634,-1.223550243,-137.0648559,-7.877635714,-2.016668062,31.62728951,-14.00353701,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,e1aedf00-5d3e-11ed-9c43-51f180c4ab2a,94.3859242,6.48535999,1.283422245,-3.111791614,0.468091305,83.32305402,2.487557171,0.573180161,-5.47991219,-0.449296424,0.398247082,2.324907368,14.64674442,-30.27060304,81.46130292,2023.360601,-1180.964278,86.36542945,-0.846941261,-0.504084576,-0.169083531,,,,,,,,,,,,,,,,,0.979970354,1,,,high,high,16.68472973,24.55726716,53.86493189,James Heffley,hefflja42,Maryland,1st
152,11/5/22,15:20:39,9,3,Eli Stowe,,Right,Maryland,Simmi Whitehill,,Left,Maryland,Stretch,3,Bottom,2,1,1,Four-Seam,,BallCalled,,,,0,0,,95.15130573,-0.178806926,2.839330672,2066.298531,190.1496728,12:15,6.520114022,1.528583083,7.390426691,-16.65492234,15.54124299,2.407870231,4.85999558,2.172075872,83.51815529,-2.909060464,1.698019356,0.395220693,,,,,,,,,,,,-0.442471037,8.359342303,-1.724470481,50,6.501367653,-6.937012747,-138.4508954,-0.889912692,-0.852748294,32.96102363,-16.06358294,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,ef51c86e-5d3e-11ed-b331-dfc7116fb3f7,95.34249593,6.520543781,1.52973857,-0.184821921,2.824929669,83.68259698,4.860140619,2.171130725,-2.906125719,1.68252694,0.395084549,2.555301484,14.36654212,-19.72451589,90.89179466,1945.060986,-697.3717657,94.13262203,-0.926595195,-0.33749807,-0.165880674,,,,,,,,,,,,,,,,,0.997543444,1,,,high,high,8.197461098,-58.75379368,53.92957331,James Heffley,hefflja42,Maryland,1st
153,11/5/22,15:20:58,9,4,Eli Stowe,,Right,Maryland,Simmi Whitehill,,Left,Maryland,Stretch,3,Bottom,2,2,1,Four-Seam,,InPlay,,GroundBall,Out,1,0,,92.79021143,0.183444938,-0.388254086,,,,,,,,,,2.425557149,0.595802942,84.99845537,-5.678509552,-0.388254086,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,fdec7d59-5d3e-11ed-b98b-299afe56b227,92.95119573,4.886946098,0.961074344,0.234008526,-0.388254086,85.12397314,2.429104546,0.595802942,-5.622402847,-0.388254086,0.414313811,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,55.32,James Heffley,hefflja42,Maryland,1st
154,11/5/22,15:23:16,1,1,Logan Ott,ott--lo42,Left,Maryland,Cam Jones,,Left,Maryland,Windup,4,Top,0,0,0,Four-Seam,,InPlay,,FlyBall,Single,0,0,,88.80181616,-1.382312334,2.413613702,1845.35005,165.7040328,11:30,5.855988815,0.075943054,6.665826322,-22.10576023,14.99337939,-2.990785886,2.566186647,0.491267342,79.10640997,-5.2063758,0.174588386,0.429070033,71.9650619,27.72162479,8.028013385,2187.865081,13.26370208,109.1974093,42.28468535,252.0185504,,6.012794352,3.684051895,2.291851989,8.415075106,-0.270397942,50,5.731508466,-5.345078685,-129.0826612,-3.789885115,3.84905422,28.02700375,-18.04133923,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,4d1cb9c2-5d3f-11ed-ac37-e9bd5e6f3670,88.98559682,5.855509031,0.07437428,-1.377202816,2.432599896,79.26310708,2.567199448,0.492564353,-5.189562134,0.195430492,0.428919432,-3.18937181,13.57901422,26.6293594,90.37758622,1649.603949,827.1176578,89.39246777,-0.866242614,0.448217214,0.220737543,8.896834064,63.08046395,33.47643268,-0.442020075,1.312508611,2.580987785,26.39907948,250.6320776,-3.869564614,31.94386331,0.791694923,0.970261962,-0.167389324,0.174850047,,,0.997422905,1,0.996565184,36.12253086,high,high,8.660643851,-48.78457083,54.65417368,Devin Russell,,Maryland,1st
155,11/5/22,15:23:52,2,1,Logan Ott,ott--lo42,Left,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,4,Top,0,0,0,Curveball,,BallCalled,,,,0,0,,75.15726122,2.857415486,2.471417199,1788.690686,316.794776,4:30,5.882241575,-0.478160834,6.681925524,-57.48374698,-4.979327294,7.743983293,3.714706684,0.018797935,66.76321762,-7.676607885,1.262587536,0.5079532,,,,,,,,,,,,-3.386269937,-3.224841015,0.273550311,50,6.082584578,-4.918918605,-109.1219313,3.969588175,-4.052738585,20.5334273,-36.03358762,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,62af7659-5d3f-11ed-954a-eb436b3c1700,75.25924195,5.87305932,-0.479607607,2.970817762,2.489782329,66.81586442,3.72274267,0.01985598,-7.547137327,1.279527048,0.507847806,7.53722794,-8.089039545,55.55167216,79.54190506,1011.795714,1475.019933,56.56627619,0.4123151,0.824636671,-0.387260401,,,,,,,,,,,,,,,,,0.997744175,1,,,high,high,18.41223125,-70.26963677,54.63807448,Devin Russell,,Maryland,None
156,11/5/22,15:24:08,2,2,Logan Ott,ott--lo42,Left,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,4,Top,0,1,0,Four-Seam,,InPlay,,FlyBall,Out,1,0,,87.22988422,-1.658364036,-0.295804104,1923.644401,169.3183662,11:45,5.843364924,0.029011692,,-21.17384405,16.3656164,-2.508553567,2.701219968,-0.717941527,79.19899287,-4.722483436,-1.207868733,0.440572112,84.3972961,36.15081782,22.78629704,2739.984144,,,,322.5962123,,22.12022788,5.217848999,1.206520646,9.188314857,-0.000921018,50,5.680718295,0.738672777,-126.7877959,-4.397235482,1.95323488,27.24277155,-17.29909728,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,6c0f04ae-5d3f-11ed-a443-67d403d3f032,87.41893113,5.843066264,0.027626531,-1.655745027,-0.279587018,79.36244348,2.701938326,-0.716882687,-4.71041233,-1.190951055,0.440409751,-2.670055801,14.93038363,18.76293126,49.26715732,1821.41724,618.7463302,94.68575578,-0.930450658,0.321653175,0.175501591,26.39339825,62.82947203,49.78704211,1.011206731,1.989649322,3.211878584,121.4740374,298.8517599,2.940733292,18.07171707,1.131782604,0.979930768,-0.15946402,0.119611526,,,0.996371882,1,0.997031751,44.26883743,high,high,45.65956938,33.60848364,55.11390032,Devin Russell,,Maryland,1st
157,11/5/22,15:24:38,3,1,Logan Ott,ott--lo42,Left,Maryland,Eddie Hacopian,hacoped42,Right,Maryland,Stretch,4,Top,1,0,0,Four-Seam,,InPlay,,LineDrive,Out,1,0,,87.04322217,-1.599714329,0.832674676,1941.531775,163.6779276,11:30,5.820956071,-0.237400385,,-22.04666263,16.37277714,-3.854303165,2.598283394,0.16677818,79.14642368,-5.057283485,-0.101772945,0.446115216,,,,,,,,,,,,2.250335188,8.990815201,0.158492035,50,5.644913887,-1.693471649,-126.3968183,-4.35155779,3.620952826,27.05376662,-17.70717466,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,7de5c58a-5d3f-11ed-89ac-3912212b29bf,87.23557046,5.820513468,-0.239400389,-1.595530313,0.855670445,79.3103755,2.599111604,0.16824942,-5.043445099,-0.078256025,0.445946879,-4.069246988,14.90865341,22.22887956,81.47063525,1797.237168,734.4958787,92.56800177,-0.888372426,0.378307421,0.260149817,,,,,,,,,,,,,,,,,0.997368339,1,,,high,high,16.67639458,-28.60110475,55.64894509,Devin Russell,,Maryland,1st
158,11/5/22,15:25:26,4,1,Logan Ott,ott--lo42,Left,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Stretch,4,Top,2,0,0,Four-Seam,,StrikeCalled,,,,0,0,,87.67119477,-1.461499986,-0.235816569,1947.105355,166.5784712,11:30,5.771130064,-0.08647982,6.833037819,-20.27122663,15.96369875,-3.212127537,2.907294108,-0.431336069,79.65297442,-4.285592581,-1.147567046,0.433246645,,,,,,,,,,,,1.582650959,8.796468219,-0.292364363,50,4.974204129,1.301704493,-127.5404995,-1.651222095,2.590287908,27.79039758,-17.77707524,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,9b3bf3ae-5d3f-11ed-9623-0f1cea2e5e1f,87.85356081,5.770939089,-0.087941544,-1.459901176,-0.217832575,79.81329523,2.9078982,-0.430168683,-4.275156748,-1.128545604,0.43310501,-3.392813435,14.589528,17.44806457,94.44018487,1857.517346,583.8223816,95.39891312,-0.927934477,0.299841187,0.221433667,,,,,,,,,,,,,,,,,0.997475948,1,,,high,high,5.004691314,-53.58464102,54.48696218,Devin Russell,,Maryland,1st
159,11/5/22,15:26:00,4,2,Logan Ott,ott--lo42,Left,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Stretch,4,Top,2,0,1,Curveball,,BallCalled,,,,0,0,,70.84892807,0.550468025,0.167922516,1883.902522,331.7452188,5:00,5.735946451,-0.289583719,6.804745016,-64.52966287,-8.751999658,7.487760951,0.88876321,0.429845456,65.47537078,-10.98070029,1.789653872,0.534445897,,,,,,,,,,,,-3.877465382,-4.964208432,0.513203434,50,5.348285667,-0.896748677,-103.6464482,0.128755332,-4.169387824,19.18326262,-37.511998,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,ae9af1a1-5d3f-11ed-8677-3931f272aa90,70.91719816,5.724232849,-0.291294768,0.695453521,0.189569807,65.49960503,0.897966938,0.43101075,-10.83494199,1.808422229,0.534369514,7.285798494,-12.32768978,45.89326594,89.9273529,1311.19086,1352.725856,69.59971891,0.613069986,0.718044506,-0.329480318,,,,,,,,,,,,,,,,,0.996773374,1,,,high,high,9.065505521,56.67194206,54.51525498,Devin Russell,,Maryland,1st
160,11/5/22,15:26:22,4,3,Logan Ott,ott--lo42,Left,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Stretch,4,Top,2,1,1,Slider,,InPlay,,FlyBall,Out,1,0,,76.99999975,-0.861740166,0.053278079,1808.923278,295.7715303,3:45,5.749139892,-0.194062599,6.782181228,-46.01321977,0.844571006,4.630401736,1.379958293,0.728659054,71.42840276,-8.451929964,1.62516001,0.492677157,87.5279257,36.73860903,-10.18807385,,,,,317.0569083,,-10.27333223,4.207227658,-2.489879681,0.702225972,0.187256685,50,5.655184469,-0.23246651,-112.0856103,-2.960269946,-3.16013302,20.69958701,-31.28279066,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,bbfe154a-5d3f-11ed-a81c-971f0bea6501,77.10751149,5.74249854,-0.196879787,-0.780394773,0.088621786,71.50896722,1.385381077,0.730641961,-8.364516413,1.657156176,0.492559816,4.302038848,-1.429254462,80.58822587,50.58244091,295.8108437,1784.572602,16.35286843,0.071099604,0.98653858,-0.147263291,-12.4067957,69.03651899,52.35616719,-0.710705087,1.079061965,1.254263068,-56.54527841,311.9739005,,,,,,,,,0.996866185,1,,49.64995805,high,high,44.47581612,-44.044025,54.53781877,Devin Russell,,Maryland,2nd
161,11/5/22,15:29:17,1,1,Travis Garnett,garnetr44,Left,Maryland,Devin Russell,,Right,Maryland,Windup,4,Bottom,0,0,0,Four-Seam,,BallCalled,,,,0,0,,95.48795472,-2.803912301,0.107843826,2534.893035,137.0134646,10:30,6.220702413,-1.574764199,6.802957185,-17.8895,13.71426628,-11.11135681,2.424825359,-2.999395701,85.4520202,-5.264197342,-2.87502601,0.39848891,,,,,,,,,,,,5.962019019,8.24151683,1.572294483,50,5.990095805,0.110916769,-138.8029372,-7.37662052,11.54351424,33.2594947,-16.21702788,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,244cd863-5d40-11ed-a7cd-6defd92a6ab2,95.67248585,6.220796014,-1.57869919,-2.805712388,0.156699345,85.61084571,2.425227074,-2.996184703,-5.257333948,-2.822582055,0.398358419,-11.60533544,12.4818028,19.95781356,65.14870868,2382.657985,865.2303884,93.99441918,-0.687582291,0.341328165,0.640878832,,,,,,,,,,,,,,,,,0.997237033,1,,,high,high,31.3662545,-16.58794007,54.51704282,James Heffley,hefflja42,Maryland,2nd
