PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,Baserunners
44,1/20/23,13:05:09,3,6,Nick Dean,dean-ni43,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,,1,Bottom,0,2,2,Four-Seam,,InPlay,,Popup,Out,1,0,,90.63746719,-2.080844815,-3.245358314,2208.863502,214.7151286,1:15,6.227677512,1.761524337,7.476246934,-17.75435894,14.46228658,9.003573439,3.151897211,-0.070537263,83.48402831,-4.212813467,-1.016259062,0.414346072,78.23058976,73.357625,13.39648135,,25.29744977,107.0515718,119.0543769,148.3324562,,13.32174925,5.995655354,-6.044046488,8.761240222,-1.547333222,50,6.080219258,7.213470481,-131.7775685,-5.316838369,-10.56852203,29.46598226,-16.85428649,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,faa61b9c-98ec-11ed-9a3b-d733013d5e95,90.8141838,6.227485688,1.764400499,-2.079014465,-3.281060305,83.6391473,3.15234019,-0.072775698,-4.204943477,-1.053173635,0.414211651,9.348038463,13.26678504,2.135656867,63.49372265,2207.329217,82.31465396,99.93053958,-0.821422738,0.037265614,-0.56910101,5.190975609,21.79537213,74.9535903,0.029472037,0.797945294,3.196421665,34.1786363,144.3410488,,,,,,,,,0.997088313,1,,32.51973277,high,high,32.85575147,80.78996747,53.84375307,James Heffley,hefflja42,Maryland,2nd and 3rd
45,1/20/23,13:05:50,4,1,Nick Dean,dean-ni43,Right,Maryland,Eddie Hacopian,hacoped42,Right,Maryland,,1,Bottom,1,0,0,Curveball,,BallCalled,,,,0,0,,75.93507225,0.623046995,0.825433188,2220.718662,22.24782017,6:45,6.262718553,1.67305872,7.435697696,-61.8473667,-12.40173654,-7.181911112,1.469442336,0.343400726,68.29843585,-11.22181181,-2.763973987,0.496038916,,,,,,,,,,,,4.117511386,-7.241725136,-1.726144725,50,6.279989808,-1.428598775,-110.5657191,-0.224307908,5.019834984,22.49860431,-41.00274774,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,12be9e85-98ed-11ed-8c1a-9f6684c65ca7,76.00228257,6.250575169,1.673565564,0.772067863,0.818967649,68.31343807,1.478961337,0.342949292,-11.0702327,-2.771235109,0.495968389,-7.090474509,-16.02379241,-31.42288895,77.23268225,1895.033814,-1157.772956,85.33425898,0.789815423,-0.521350577,0.323086943,,,,,,,,,,,,,,,,,0.979316951,1,,,high,high,20.49069407,-68.90644205,53.8843023,James Heffley,hefflja42,Maryland,2nd and 3rd
46,1/20/23,13:06:08,4,2,Nick Dean,dean-ni43,Right,Maryland,Eddie Hacopian,hacoped42,Right,Maryland,,1,Bottom,1,1,0,Four-Seam,,InPlay,,GroundBall,Out,1,1,,92.58837664,-3.227911758,-0.359908651,2127.681192,214.6838796,1:15,6.254530567,1.594032156,7.356137508,-17.73513517,14.14448801,8.779708224,2.009327586,0.256559443,80.85660921,-5.624763416,-0.762403468,0.406376057,,,,,,,,,,,,-4.959679327,8.772646966,-1.572944926,50,6.023273521,0.586041882,-134.6727755,-8.120399254,-9.05467664,30.8648368,-16.1581993,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,1e0503fa-98ed-11ed-9ada-9fdfe72a5ab0,92.76552225,6.254293522,1.596834799,-3.225667039,-0.394093797,81.0066144,2.01010489,0.254319607,-5.611551026,-0.798962095,0.406243298,9.088849391,12.96694469,3.659935483,83.78519664,2123.341784,135.8194499,99.7960499,-0.820627087,0.063834493,-0.567887613,,,,,,,,,,,,,,,,,0.997834902,1,,,high,high,14.59314066,-71.49539406,53.96386249,James Heffley,hefflja42,Maryland,2nd and 3rd
47,1/20/23,13:06:45,5,1,Nick Dean,dean-ni43,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,,1,Bottom,2,0,0,Four-Seam,,InPlay,,GroundBall,Error,1,1,,92.71539178,-2.726894211,-1.038130985,,,,6.25477759,1.729057961,7.415270013,,,,2.516016618,-0.0295245,82.53750582,-5.301002691,-1.958117913,,95.72081169,-6.717170794,-20.42197501,3717.695669,,,,18.40109675,,-19.62548536,0.127648233,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,34352038-98ed-11ed-bbfd-cdd958cc98cd,92.85547794,6.250967665,1.729057961,-2.680333167,-1.038130985,82.65276161,2.519441093,-0.0295245,-5.244899841,-1.958117913,0.403900469,,,,,,,,,,,-33.17073705,89.08882473,-11.19630752,0.029963907,1.009338616,2.488742266,-6.180386796,17.33214299,0.321738629,-1.181725518,-0.018141416,-0.852577091,-0.131714085,0.505730861,,,,1,0.614296025,53.81438715,high,high,,,53.90472999,James Heffley,hefflja42,Maryland,3rd
48,1/20/23,13:09:19,1,1,Jason Savacool,savacja42,Right,Maryland,Luke Zeisloft,,Right,Maryland,,2,Top,0,0,0,Sinker,,StrikeCalled,,,,0,0,,90.10161402,-0.797950566,-3.778653019,2042.111226,228.611403,1:30,6.215481706,2.490195482,6.240683275,-23.96597487,11.198097,9.828220039,3.074349381,-0.637674125,82.64924094,-5.498378905,-2.820324234,0.426796748,,,,,,,,,,,,-6.315792797,6.176940937,-2.161457635,50,6.128174823,8.286950586,-130.7403286,-2.673208116,-10.88523233,28.65760053,-21.52812763,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,8fe1c921-98ed-11ed-ad8e-45c22fb5ac51,90.2853143,6.214097783,2.494360388,-0.782357822,-3.827795505,82.80200909,3.075757765,-0.640698244,-5.47498723,-2.869150353,0.426652646,10.28518168,9.80870813,-34.37310088,7.086904953,1685.514995,-1152.934284,82.5378644,-0.545709462,-0.564579573,-0.619234276,,,,,,,,,,,,,,,,,0.995635932,1,,,high,high,83.62179231,-26.95338534,55.07931672,Luke Shliger,shliglu42,Maryland,None
49,1/20/23,13:09:34,1,2,Jason Savacool,savacja42,Right,Maryland,Luke Zeisloft,,Right,Maryland,,2,Top,0,0,1,Slider,,BallCalled,,,,0,0,,81.29658159,1.178224022,-2.168716152,2302.558743,49.41576788,7:45,6.39540024,2.577009595,6.188154786,-42.17718122,0.279104872,-4.499799272,3.745744061,0.101357744,75.00103385,-6.803836422,-3.196647584,0.472521949,,,,,,,,,,,,1.749057686,-0.244970334,-2.379546605,50,6.471035592,4.617794654,-118.1270724,1.044952266,2.464904393,23.05405089,-32.51928031,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,98c8f659-98ed-11ed-a79a-79ece3f42c81,81.4200767,6.388712613,2.580591796,1.257648861,-2.212240995,75.09219498,3.751132637,0.098997621,-6.71745178,-3.234098668,0.472406563,-4.08157444,-1.899650565,-79.64630328,13.57811564,413.8255421,-2265.066265,17.97242061,0.116922321,-0.983717037,0.136491615,,,,,,,,,,,,,,,,,0.996433104,1,,,high,high,102.2203101,-30.89776686,55.13184521,Luke Shliger,shliglu42,Maryland,None
50,1/20/23,13:09:50,1,3,Jason Savacool,savacja42,Right,Maryland,Luke Zeisloft,,Right,Maryland,,2,Top,0,1,1,Slider,,BallCalled,,,,0,0,,81.74627635,-1.942530838,-3.25037674,2401.631358,121.5880206,10:00,6.264415236,2.381644209,6.258042905,-38.4480242,4.135285609,-3.411323357,0.96131591,-1.512094482,75.47171924,-9.375640593,-5.200286686,0.469763995,,,,,,,,,,,,0.6224373,3.204549372,-2.636603632,50,6.145334697,9.520488002,-118.6461327,-6.233028875,0.885447216,23.12901274,-27.61542285,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,a226c428-98ed-11ed-bebc-7b0ef1c5bc50,81.87409283,6.259358953,2.385352863,-1.88241892,-3.295422701,75.57239156,0.965568251,-1.514579332,-9.308475899,-5.239296355,0.469651751,-2.987970073,2.202560052,-87.3867076,7.208413822,109.5017346,-2399.133708,4.559473053,-0.023882876,-0.998960019,0.038839254,,,,,,,,,,,,,,,,,0.823701303,1,,,high,high,83.51242819,44.59090277,55.06195709,Luke Shliger,shliglu42,Maryland,None
51,1/20/23,13:10:08,1,4,Jason Savacool,savacja42,Right,Maryland,Luke Zeisloft,,Right,Maryland,,2,Top,0,2,1,Sinker,,BallCalled,,,,0,0,,90.05500159,-1.088454089,-1.981416322,2132.107549,230.0180463,1:45,6.111301191,2.35565686,6.332459668,-23.74379946,11.27397846,10.80727172,2.631874454,1.027854132,81.12415881,-6.098365796,-0.276369223,0.425908017,,,,,,,,,,,,-6.342162491,6.327800637,-2.190257915,50,6.000775217,4.150877961,-130.8734706,-3.315895823,-10.93646809,29.10260753,-21.26234717,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,acfee6de-98ed-11ed-9437-af26b287eee6,90.23445092,6.110036979,2.359906507,-1.073780145,-2.033113743,81.27334471,2.633406502,1.024494509,-6.073427783,-0.330123224,0.425765471,11.28549035,9.852572059,-29.71152356,7.144046351,1851.803305,-1056.743639,86.85318459,-0.558071923,-0.495633365,-0.665509802,,,,,,,,,,,,,,,,,0.997393692,1,,,high,high,83.57036227,-17.73136745,54.98754033,Luke Shliger,shliglu42,Maryland,None
52,1/20/23,13:10:26,1,5,Jason Savacool,savacja42,Right,Maryland,Luke Zeisloft,,Right,Maryland,,2,Top,0,3,1,Sinker,,InPlay,,GroundBall,Error,0,0,,90.77970449,-1.983924704,-3.256564999,2172.934984,226.3976331,1:30,6.076564005,2.348485601,6.420280284,-21.86002448,12.55754552,10.71446486,1.896690146,-0.016916474,82.39636647,-6.478194753,-1.31840927,0.422242189,,,,,,,,,,,,-6.678400692,7.291503161,-2.076564376,50,5.892551016,7.126327494,-131.7640693,-5.328445934,-11.68281966,29.29363815,-19.41870284,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,b7fb9011-98ed-11ed-9529-d18c22e5b623,90.96300508,6.075657216,2.35272207,-1.973964492,-3.306335181,82.54778451,1.897822208,-0.020042741,-6.459354079,-1.3689804,0.422100605,11.17525484,11.22993716,-23.58723934,8.438074584,1991.390328,-869.488934,91.64518693,-0.632030535,-0.400144938,-0.663642548,,,,,,,,,,,,,,,,,0.997253935,1,,,high,high,82.40573705,-19.96517373,54.89971972,Luke Shliger,shliglu42,Maryland,None
53,1/20/23,13:11:05,2,1,Jason Savacool,savacja42,Right,Maryland,Devin Russell,,Right,Maryland,,2,Top,0,0,0,Sinker,,StrikeCalled,,,,0,0,,90.82778674,-1.574854391,-3.361734255,2067.528961,227.407625,1:30,5.994949857,2.424236925,6.44195606,-22.70044633,11.62642562,10.00582558,2.239553581,-0.487163005,83.25421623,-5.931652739,-2.297516923,0.421685471,,,,,,,,,,,,-6.328495382,6.675498407,-2.144062415,50,5.846163586,7.39997223,-131.8591782,-4.415419023,-11.09292778,29.18963636,-20.4728762,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,cf0b6323-98ed-11ed-afb1-b18c8943d941,91.01030867,5.993782178,2.428329717,-1.561741208,-3.409904067,83.40610741,2.240792204,-0.490130939,-5.91099095,-2.345572029,0.42154409,10.45131925,10.28990718,-29.42687032,1.152119616,1800.783593,-1015.802371,87.09834912,-0.589462468,-0.491312282,-0.641206862,,,,,,,,,,,,,,,,,0.996693575,1,,,high,high,88.96309208,-33.69658994,54.87804394,Luke Shliger,shliglu42,Maryland,1st
54,1/20/23,13:11:37,2,2,Jason Savacool,savacja42,Right,Maryland,Devin Russell,,Right,Maryland,,2,Top,0,0,1,Slider,,BallCalled,,,,0,0,,81.40735389,-2.23540363,-3.906592957,2244.274496,4.516844868,6:15,6.126608542,2.376886597,6.404939267,-42.1406619,0.659620137,-2.809396219,0.521715188,-1.510569033,75.14095589,-10.00662577,-4.4303556,0.470863295,,,,,,,,,,,,0.384966984,0.990645855,-2.039428174,50,5.907077755,8.150848714,-118.0764085,-5.93318245,0.542183265,22.98636679,-30.77883486,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,e1dcc3f8-98ed-11ed-bf6b-3dcaf14e3f04,81.52210263,6.120325572,2.381121212,-2.161476886,-3.957435823,75.22981489,0.528277646,-1.514305956,-9.91970471,-4.479804091,0.470752755,-2.332685335,-1.4175038,-82.88620316,7.822607118,277.9318829,-2226.998401,12.38404141,0.123455793,-0.992302147,0.009752703,,,,,,,,,,,,,,,,,0.982604924,1,,,high,medium,97.04034593,36.76127079,54.91506073,Luke Shliger,shliglu42,Maryland,1st
55,1/20/23,13:11:57,2,3,Jason Savacool,savacja42,Right,Maryland,Devin Russell,,Right,Maryland,,2,Top,0,1,1,Sinker,,StrikeCalled,,,,0,0,,89.26394718,-1.947705745,-2.951781734,2121.716146,229.2459557,1:45,6.013764028,2.488997389,6.370614085,-23.81593622,11.82587109,10.90266081,2.206197966,0.637194724,81.31080233,-6.390129159,-0.909598097,0.429686176,,,,,,,,,,,,-6.678899177,6.87824741,-2.24090591,50,5.829677334,6.308051519,-129.5939086,-5.230623949,-11.3024833,28.32586688,-20.53421578,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,ed825511-98ed-11ed-8fdf-478e0afc585f,89.44211454,6.012486642,2.493295099,-1.933102002,-3.003221434,81.47016583,2.208029427,0.63302012,-6.36479486,-0.965992108,0.429543584,11.37928844,10.41250438,-26.64992023,8.778406107,1896.313033,-951.6702602,89.37637755,-0.583460812,-0.448537973,-0.677042958,,,,,,,,,,,,,,,,,0.996197999,1,,,high,medium,82.09943022,-25.52968165,54.94938592,Luke Shliger,shliglu42,Maryland,1st
56,1/20/23,13:12:23,2,4,Jason Savacool,savacja42,Right,Maryland,Devin Russell,,Right,Maryland,,2,Top,0,1,2,Slider,,StrikeSwinging,Strikeout,,,1,0,,82.13541553,-1.031031313,-2.915895382,2265.854745,35.4525227,7:15,6.349887302,2.184488604,6.270628977,-42.25793549,-0.093142787,-4.382231158,1.913751453,-1.253530171,76.02323463,-8.622810881,-4.357938171,0.467354584,,,,,,,,,,,,1.488792969,0.247551784,-1.924323433,50,6.230251017,6.217202232,-119.2920048,-3.508842878,2.138087018,23.67278024,-31.81853524,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,fda199d7-98ed-11ed-bcfa-1f44f807c877,82.25404085,6.343206007,2.187968667,-0.952160354,-2.957810251,76.1115249,1.919066308,-1.255845191,-8.538582221,-4.394460547,0.467242447,-3.988119488,-2.243896301,-80.04007056,12.40106253,391.9008424,-2231.705952,17.29593846,0.140892097,-0.984928957,0.100321312,,,,,,,,,,,,,,,,,0.996805742,1,,,high,high,78.83904922,41.71041258,55.04937102,Luke Shliger,shliglu42,Maryland,1st
57,1/20/23,13:12:56,3,1,Jason Savacool,savacja42,Right,Maryland,Simmi Whitehill,,Left,Maryland,,2,Top,1,0,0,Curveball,,BallCalled,,,,0,0,,78.86391365,-0.76037906,-0.309368034,2463.794148,28.43254762,7:00,6.466368836,1.938492336,6.388328094,-55.80889892,-9.979059426,-8.476154392,1.059122483,0.178388299,71.88900922,-11.02844529,-3.216185703,0.490390578,,,,,,,,,,,,4.077390596,-4.942686074,-2.247025103,50,6.221812864,3.443521056,-113.9079579,-2.914646065,5.282139243,23.65568159,-38.5771536,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,109e353d-98ee-11ed-a288-379dbade46dc,78.9461181,6.455014165,1.940159923,-0.623773245,-0.329946307,71.92683912,1.068032999,0.177243902,-10.88922795,-3.234212461,0.490311844,-8.281924933,-13.17097085,-50.08257877,31.63045714,1580.974471,-1889.656403,64.16828585,0.564281947,-0.766970084,0.305520499,,,,,,,,,,,,,,,,,0.995666002,1,,,high,high,118.4673941,15.41001499,54.93167191,Luke Shliger,shliglu42,Maryland,1st
58,1/20/23,13:13:25,3,2,Jason Savacool,savacja42,Right,Maryland,Simmi Whitehill,,Left,Maryland,,2,Top,1,1,0,Sinker,,InPlay,,LineDrive,Single,0,1,,90.26934915,-1.805277382,-2.925181369,,,,5.968536849,2.556196847,6.571935264,,,,1.905728102,0.838463131,82.26780254,-6.792277603,-0.516485439,,72.37305959,14.9905608,-31.29365562,3393.113165,,,,154.2668878,,-38.42465148,1.773957916,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,225ba1e1-98ee-11ed-b4ea-d70a4deafb55,90.41327543,5.964196979,2.556196847,-1.754107473,-2.925181369,82.38291486,1.909350745,0.838463131,-6.73377113,-0.516485439,0.422007081,,,,,,,,,,,-36.31301436,59.73931705,18.72000908,-0.930184874,0.506131145,1.836690691,-95.87454233,120.8567118,-15.78501368,-9.677559585,0.051968012,0.375917244,-0.306842507,0.874376293,,,,1,0.995505491,34.96221484,high,high,,,54.74806474,Luke Shliger,shliglu42,Maryland,2nd
59,1/20/23,13:14:00,4,1,Jason Savacool,savacja42,Right,Maryland,James Heffley,hefflja42,Right,Maryland,,2,Top,1,0,0,Sinker,,StrikeSwinging,,,,0,0,,91.02607227,-0.754863199,-2.398315208,2095.259916,230.3313847,1:45,6.008086778,2.385895401,6.219003712,-24.14746442,11.64706232,11.3083519,3.028066185,0.269821911,81.13984318,-4.945479628,-1.183534016,0.422395131,,,,,,,,,,,,-6.620750504,6.239336884,-2.179928349,50,5.924898053,5.138569117,-132.2340447,-2.572806373,-11.65411262,29.74163578,-21.19131664,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,37061757-98ee-11ed-b7e0-ff304e1d9b9d,91.20990682,6.006854622,2.390247675,-0.740971052,-2.450030947,81.29220701,3.029550694,0.266438313,-4.921089306,-1.237768985,0.422252414,11.82792791,10.18742624,-24.98639104,12.96497423,1899.160644,-885.0440451,90.64081406,-0.578602256,-0.422402986,-0.697707064,,,,,,,,,,,,,,,,,0.997844038,1,,,high,high,78.33153978,29.91814535,55.10099629,Luke Shliger,shliglu42,Maryland,1st
60,1/20/23,13:14:17,4,2,Jason Savacool,savacja42,Right,Maryland,James Heffley,hefflja42,Right,Maryland,,2,Top,1,0,1,Sinker,,Foul,,,,0,0,,91.94732768,-0.91863658,-1.953346409,2096.823727,230.0343589,1:45,6.028473271,2.435855787,6.285777151,-22.79741019,10.84170996,10.40160674,2.926467882,0.572659994,82.17252008,-5.229653631,-0.88034636,0.417439783,,,,,,,,,,,,-6.106556917,6.036668258,-2.271161543,50,5.93236109,4.184135716,-133.6250831,-2.961865233,-10.98074494,30.26355893,-21.31897768,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,4187020a-98ee-11ed-bb81-9fb9c5bae5c4,92.13165393,6.027230298,2.44008967,-0.904620266,-2.003641136,82.32469517,2.927917415,0.569428625,-5.205698723,-0.93261704,0.41729932,10.86731126,9.483140001,-31.16417574,5.662883181,1794.226875,-1085.089702,85.56879875,-0.549632453,-0.517492095,-0.655824747,,,,,,,,,,,,,,,,,0.997264552,1,,,high,high,84.90340179,-29.15387566,55.03422285,Luke Shliger,shliglu42,Maryland,1st
61,1/20/23,13:14:38,4,3,Jason Savacool,savacja42,Right,Maryland,James Heffley,hefflja42,Right,Maryland,,2,Top,1,0,2,Slider,,StrikeSwinging,Strikeout,,,1,0,,83.00563395,-1.667715412,-1.907527416,2221.591692,5.290178384,6:15,6.25832288,2.256807536,6.380290529,-41.6964542,-0.663272171,-2.514748062,1.224412152,0.264663463,76.47160941,-9.387442677,-2.377978625,0.461040546,,,,,,,,,,,,0.797595658,0.12165169,-2.090651315,50,6.087237705,4.098457036,-120.6442182,-4.847782151,1.172737786,23.99259618,-31.99518009,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,4dc3a257-98ee-11ed-9517-752b95347de3,83.12384958,6.252039713,2.260827837,-1.592861909,-1.956443587,76.56382306,1.231150853,0.261004479,-9.298469471,-2.426420471,0.460929662,-2.057933083,-2.698917495,-81.73726414,5.236602998,319.270692,-2198.530389,14.37125882,0.143100447,-0.989619468,0.013250286,,,,,,,,,,,,,,,,,0.997131139,1,,,high,medium,85.28705346,39.14463399,54.93970947,Luke Shliger,shliglu42,Maryland,1st
62,1/20/23,13:15:22,5,1,Jason Savacool,savacja42,Right,Maryland,Kevin Keister,keistke42,Right,Maryland,,2,Top,2,0,0,Sinker,,BallCalled,,,,0,0,,91.30463532,-1.250283989,-4.070029982,2044.54425,234.1647409,1:45,5.85735453,2.593664636,6.602091051,-24.35655707,10.23321953,10.39203622,2.25212218,-0.848506203,82.35344908,-6.273274648,-2.920682125,0.423297205,,,,,,,,,,,,-6.984958665,5.995566885,-2.428298955,50,5.729224785,10.79941367,-130.9125697,-4.752774969,-12.08536193,28.41184844,-21.80053139,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,6797ae35-98ee-11ed-a73e-c5f2c2aca66c,91.4831333,5.855827723,2.5978866,-1.23263802,-4.120572492,82.49967356,2.253742987,-0.851694296,-6.246395591,-2.972322237,0.423174236,10.89374781,8.875573056,-34.36224989,4.506956962,1687.741739,-1153.988306,82.54855523,-0.483286033,-0.564423248,-0.669224183,,,,,,,,,,,,,,,,,0.997337454,1,,,high,high,85.94373723,-23.23926338,54.71790895,Luke Shliger,shliglu42,Maryland,2nd
63,1/20/23,13:15:45,5,2,Jason Savacool,savacja42,Right,Maryland,Kevin Keister,keistke42,Right,Maryland,,2,Top,2,1,0,Slider,,Foul,,,,0,0,,83.33238993,-0.903052248,-1.984303839,2301.662332,24.33499751,6:45,6.099680021,2.619570847,6.354341202,-41.74585649,-0.989990742,-3.617682084,1.424493884,-0.34990178,75.04829727,-9.011324207,-4.249791692,0.45947997,,,,,,,,,,,,1.358733683,-0.268504467,-2.44514837,50,5.993899783,4.313634857,-121.1391102,-3.255984674,2.012937574,24.33095638,-32.57183374,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,75a7b01e-98ee-11ed-b566-7bb4927fae12,83.45138276,6.093202806,2.623204404,-0.825107494,-2.028977711,75.13137624,1.429985548,-0.352586635,-8.924318447,-4.292220254,0.45937089,-3.199015844,-3.070565755,-80.0071615,12.98838891,399.3961199,-2266.744853,17.35250711,0.158107671,-0.984829452,0.071504647,,,,,,,,,,,,,,,,,0.997652693,1,,,high,high,78.31045899,41.24813569,54.9656588,Luke Shliger,shliglu42,Maryland,2nd
64,1/20/23,13:16:27,5,3,Jason Savacool,savacja42,Right,Maryland,Kevin Keister,keistke42,Right,Maryland,,2,Top,2,1,1,Slider,,BallCalled,,,,0,0,,85.77514251,-2.602451699,-2.979903462,2323.851368,322.5128816,4:45,6.122888825,2.409226378,6.468715503,-37.3797435,0.961961595,-0.985936225,0.575878531,-0.454531266,79.13487888,-9.51245581,-3.164209595,0.445663671,,,,,,,,,,,,-0.307168432,1.243912876,-2.156064639,50,5.878469747,6.514533564,-124.5278064,-6.884978994,-0.482031622,25.15306818,-30.22200869,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,8e62589c-98ee-11ed-8820-d5694d9b4f96,85.90110064,6.117799158,2.413472193,-2.541591932,-3.031603793,79.23608056,0.581462682,-0.458461422,-9.438445233,-3.216312969,0.445554953,-0.503857625,-0.794569902,-83.99124235,11.59339894,243.2618339,-2311.083915,10.46804616,0.083062919,-0.994505908,-0.063706754,,,,,,,,,,,,,,,,,0.997421862,1,,,high,medium,79.5659527,51.64812067,54.8512845,Luke Shliger,shliglu42,Maryland,2nd
65,1/20/23,13:16:57,5,4,Jason Savacool,savacja42,Right,Maryland,Kevin Keister,keistke42,Right,Maryland,,2,Top,2,2,1,Slider,,Foul,,,,0,0,,82.87957525,-0.258223961,-1.948579764,2183.865906,18.58017136,6:30,6.12374064,2.70947393,6.30361603,-39.77396946,1.408224522,-2.022376457,2.472645592,0.217124866,74.94683201,-7.470280856,-2.559343122,0.461876921,84.87966284,50.28681379,63.59519741,,98.57189115,48.82194461,97.91200749,295.7789386,,63.61599444,5.190002752,0.529995987,0.820833055,-2.537447383,50,6.074414023,4.165493523,-120.5090352,-1.831717013,0.778929707,23.54560626,-30.9676796,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,a083a902-98ee-11ed-b55c-410cac1c47fc,83.00363909,6.118233559,2.713456911,-0.192333044,-1.997240932,75.03818659,2.477347391,0.214170392,-7.394434058,-2.606769996,0.461763121,-1.566677788,-0.493742175,-86.67092094,14.91480587,126.8185996,-2180.180575,5.807068979,0.055043972,-0.998312474,0.018503139,48.57549544,24.11816052,65.29389512,-0.068083433,0.001956408,2.402929041,264.9693763,131.4397588,,,,,,,,,0.996612584,1,,41.51965088,high,high,76.57667473,47.38956761,55.01638397,Luke Shliger,shliglu42,Maryland,2nd
