PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,Baserunners
130,11/9/22,16:45:26,6,2,David Falco,falcoda43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Stretch,4,Top,1,0,1,Changeup,,BallCalled,,,,0,0,,83.6209465,-2.472162725,-4.868432135,1996.620421,249.7342698,2:15,5.576742455,2.657861992,7.983166681,-31.80133431,6.501240963,14.23164361,1.282946596,-0.292606469,75.93257615,-7.017365196,-1.445224111,0.447466914,,,,,,,,,,,,-9.174084805,3.984391891,-2.068729908,50,4.676735956,8.45825286,-120.8834772,-2.557362459,-13.50299922,24.72987125,-26.30956918,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,d24334b3-6077-11ed-bb51-e9d491d593ea,83.75636587,5.572825264,2.661634469,-2.423829252,-4.91532253,76.04165275,1.286327248,-0.295528629,-6.961245328,-1.493858652,0.447354314,14.65392285,4.755160541,22.35014547,38.06501647,1846.628827,759.2463903,92.48772614,-0.320354009,0.380265764,-0.867623915,,,,,,,,,,,,,,,,,0.996482123,1,,,high,high,55.74151747,-53.1153609,53.33683332,Devin Russell,,Maryland,Bases Loaded
131,11/9/22,16:45:49,6,3,David Falco,falcoda43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Stretch,4,Top,1,1,1,Four-Seam,,InPlay,,LineDrive,Single,0,2,,90.23829379,-1.590968995,-3.72644536,2165.964652,220.2481497,1:15,5.819060642,2.671114176,7.219959313,-21.05845586,13.1761476,9.131976496,2.769143305,-0.174289035,81.51784994,-4.773813761,-1.971111522,0.418213198,97.4003877,8.731322368,12.74479169,1548.222966,,,,180.6992155,,16.61656259,1.524347474,-6.047327026,7.683197405,-2.408249867,50,5.695393012,8.271905099,-131.1177193,-4.262302059,-10.4790739,28.91470375,-18.86026763,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,e0c8be07-6077-11ed-a5bc-833564a0d70f,90.41921256,5.818449031,2.67476898,-1.584310639,-3.770104071,81.67200185,2.770070193,-0.177103717,-4.758143153,-2.016714275,0.418074006,9.555692046,11.88444103,-27.25846407,34.32823686,1925.433173,-992.0231707,88.894949,-0.678493663,-0.458005245,-0.574349671,21.23836385,93.89971556,14.78549436,0.090467275,-0.08538054,2.550601753,51.67371972,173.1532072,13.967961,7.060656317,0.10773374,0.301870493,0.180122242,-0.9361785,,,0.99744874,1,0.981427082,55.62131095,high,high,59.10460171,-72.97637194,54.10004069,Devin Russell,,Maryland,Bases Loaded
132,11/9/22,16:46:38,7,1,David Falco,falcoda43,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Stretch,4,Top,1,0,0,Four-Seam,,BallCalled,,,,0,0,,90.17034862,-0.241372664,-3.458457019,2066.026732,221.5031972,1:30,5.716755075,2.941921044,7.545377402,-21.40727354,12.35191973,9.139708127,3.889133896,0.669092012,81.4137695,-3.490964933,-1.284549993,0.415687488,,,,,,,,,,,,-6.052192062,6.94238607,-2.717393292,50,5.692487152,7.677008971,-131.1724964,-1.134913677,-10.48883146,29.12163256,-20.14245563,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,fdffc03d-6077-11ed-99b0-077dfcc9f5ba,90.34782147,5.716028695,2.945337298,-0.232935374,-3.501041516,81.56700811,3.890182113,0.666309237,-3.473340093,-1.329731456,0.415551448,9.559679599,11.03530951,-26.08746974,50.61129582,1855.547706,-908.5203168,89.81237647,-0.672621722,-0.439742769,-0.595152346,,,,,,,,,,,,,,,,,0.995498555,1,,,high,high,44.44985253,-71.11070043,53.7746226,Devin Russell,,Maryland,2nd and 3rd
133,11/9/22,16:47:00,7,2,David Falco,falcoda43,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Stretch,4,Top,1,1,0,Four-Seam,,Foul,,,,0,0,,90.59991045,-1.814866544,-3.151792668,2007.158103,225.9856035,1:30,5.733959842,2.673339098,7.753914883,-21.63187098,11.74706912,10.2020323,2.57404152,0.405268601,81.71454766,-4.65393335,-1.45143472,0.411980523,81.76493932,61.71011796,71.42761074,,104.1227864,35.4745732,130.905549,236.3986076,,71.31521037,5.724887266,-6.580976778,7.070607366,-2.480579175,50,5.613256974,6.991423883,-131.8227875,-4.742133791,-11.52469256,29.2736947,-19.79190954,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,0ad999eb-6078-11ed-b5a0-854add9bd844,90.76953197,5.733000169,2.676787831,-1.803373287,-3.195124134,81.86051125,2.575230543,0.402474954,-4.633877933,-1.497305463,0.411852322,10.63017212,10.44262965,-15.1341523,47.07732251,1937.544199,-524.0287452,96.53171798,-0.670740115,-0.261079954,-0.694222555,36.73300131,12.34231752,71.99902162,-0.30996545,0.538406891,2.633356612,223.9393036,75.7330178,,,,,,,,,0.996815878,1,,34.26485148,high,high,47.63046761,-74.39220855,53.56608512,Devin Russell,,Maryland,2nd and 3rd
134,11/9/22,16:47:36,7,3,David Falco,falcoda43,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Stretch,4,Top,1,1,1,Four-Seam,,BallCalled,,,,0,0,,90.97826244,-3.692954738,-5.916455258,2176.159782,222.6355188,1:30,5.675535074,2.493004661,7.715889381,-19.85349336,12.97565129,9.412397158,0.967828421,-2.016754902,82.65841989,-6.490842522,-3.446895706,0.413670391,,,,,,,,,,,,-6.814249514,7.971181972,-1.665590487,50,4.896188627,11.82245208,-131.293467,-6.633684016,-11.85673791,28.62044864,-18.30425875,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,208c8702-6078-11ed-ad28-0194d1e4d886,91.15089184,5.674933855,2.496556386,-3.686088412,-5.95951453,82.80477128,0.968685697,-2.019464716,-6.476015707,-3.491472677,0.413551783,9.80437155,11.84280435,-24.51048631,60.34348786,1980.055919,-902.8011703,90.98853566,-0.669382036,-0.414859781,-0.616294615,,,,,,,,,,,,,,,,,0.980843696,1,,,high,high,35.69077857,-62.19948708,53.60411062,Devin Russell,,Maryland,2nd and 3rd
135,11/9/22,16:47:59,7,4,David Falco,falcoda43,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Stretch,4,Top,1,2,1,Slider,,BallCalled,,,,0,0,,84.05077286,-1.87616173,-4.305174907,2233.54135,192.0703668,12:30,5.771065678,2.741428768,7.171438968,-29.41787272,9.53983435,-0.210457466,1.5200705,-1.265117717,77.30327776,-7.176895429,-4.437532863,0.449229447,,,,,,,,,,,,-1.104012888,5.765354262,-2.429020326,50,5.620843101,9.192793404,-122.0345007,-4.831918621,-1.662100912,24.38738332,-23.49425909,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,2dbbe317-6078-11ed-978b-d1bfd54fb802,84.208211,5.768332469,2.744260094,-1.843543815,-4.339766959,77.43433082,1.522612141,-1.267170322,-7.135329369,-4.47066779,0.449089942,0.108492286,7.97695215,-72.27637096,69.03927292,679.9478494,-2127.528586,30.44259062,-0.297695512,-0.952536019,-0.063659362,,,,,,,,,,,,,,,,,0.995152468,1,,,high,high,27.86466784,85.96722148,54.14856103,Devin Russell,,Maryland,2nd and 3rd
136,11/9/22,16:48:21,7,5,David Falco,falcoda43,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Stretch,4,Top,1,3,1,Four-Seam,,BallCalled,Walk,,,0,0,,89.62325066,-3.199465674,-5.100103291,2086.432795,221.8163613,1:30,5.642376014,2.760561027,7.870478059,-20.65911193,12.35833705,8.878361991,1.524510585,-0.563457519,82.2458216,-5.810648051,-2.47062212,0.416601441,,,,,,,,,,,,-6.445247185,8.020706279,-2.455669413,50,5.44175983,11.37597004,-129.9830012,-7.825682519,-10.99580771,27.9622675,-18.49045586,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,3ae028e8-6078-11ed-8087-937059ec956c,89.79177274,5.64158697,2.763877608,-3.190154879,-5.141389133,82.3911797,1.525468836,-0.566010072,-5.794029217,-2.513338575,0.416472511,9.283313875,11.14450063,-26.43590688,33.89868445,1868.260637,-928.8724362,89.54329327,-0.667353302,-0.445196432,-0.597025718,,,,,,,,,,,,,,,,,0.997421835,1,,,high,high,59.49120031,-44.36124604,53.44952194,Devin Russell,,Maryland,2nd and 3rd
137,11/9/22,16:48:57,8,1,David Falco,falcoda43,Right,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,4,Top,1,0,0,Four-Seam,,Foul,,,,0,0,,88.72946842,-0.639726869,-4.521062252,1977.933889,221.7199469,1:30,5.776381736,2.770944716,7.585546871,-22.10742703,11.8183484,8.710077502,3.762155647,-0.007749352,81.17703658,-3.504982407,-1.361424426,0.422438444,,,,,,,,,,,,-6.131977981,6.936372329,-2.479023674,50,5.725856167,9.960649201,-128.9201517,-2.046350945,-10.27800999,27.82149496,-20.54776777,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,509a06b0-6078-11ed-bfd4-03c1207f7ac3,88.90902905,5.775299222,2.774618502,-0.627701415,-4.564032456,81.3278173,3.763327407,-0.010378587,-3.484944886,-1.405034357,0.422297586,9.120631552,10.48594337,-28.73868702,77.69844423,1734.295369,-951.0215781,87.68217071,-0.65446546,-0.480815655,-0.583516295,,,,,,,,,,,,,,,,,0.996269406,1,,,high,high,20.07143115,-20.20284539,53.73445313,Devin Russell,,Maryland,Bases Loaded
138,11/9/22,16:49:39,8,2,David Falco,falcoda43,Right,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,4,Top,1,0,1,Changeup,,BallCalled,,,,0,1,WP,80.66039127,-3.266365366,-5.251540459,2010.166101,256.1167957,2:30,5.592308362,2.460394537,7.831708116,-37.15596494,4.354849861,13.84999894,-0.48831141,-1.171560844,74.20810473,-10.31307483,-2.598228823,0.463716075,,,,,,,,,,,,-9.318165322,3.40299303,-2.144519904,50,5.379649861,10.42833122,-116.931216,-7.558094691,-12.84454788,22.95337993,-27.483222,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,699e9607-6078-11ed-acc8-f34a2fccc07c,80.78084133,5.586739122,2.463219331,-3.199184206,-5.285686952,74.30331037,-0.4825555,-1.174361955,-10.23490788,-2.637128343,0.463598468,14.15805152,2.34533907,40.29354852,56.76341449,1533.236401,1299.982265,76.2741149,-0.183014762,0.646703904,-0.740459085,,,,,,,,,,,,,,,,,0.989611929,1,,,high,medium,38.91293041,-31.59723575,53.48829188,Devin Russell,,Maryland,Bases Loaded
139,11/9/22,16:50:17,8,3,David Falco,falcoda43,Right,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,4,Top,1,1,1,Four-Seam,,StrikeCalled,,,,0,0,,88.47496857,-1.904341549,-5.453949001,2078.743862,222.621507,1:30,5.647108794,2.702830099,7.811616722,-21.98690977,12.45590054,8.950270523,2.365130197,-0.897838604,82.2033395,-4.977706901,-2.927059009,0.422396988,,,,,,,,,,,,-6.598971215,7.546473281,-2.37096194,50,5.522299548,12.02755273,-128.3585946,-4.846987896,-10.97391629,27.36971534,-19.62446218,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,8079a2c7-6078-11ed-b93b-5f2fb73f6953,88.64922896,5.646137458,2.706528923,-1.893347843,-5.497903341,82.35071055,2.366135144,-0.900451275,-4.960319383,-2.970586661,0.422260521,9.349039356,11.20011084,-29.26478744,66.35561951,1813.433508,-1016.186477,87.23698678,-0.641927224,-0.488846411,-0.590727201,,,,,,,,,,,,,,,,,0.992024264,1,,,high,high,30.27999884,-70.30274254,53.50838328,Devin Russell,,Maryland,2nd and 3rd
140,11/9/22,16:50:36,8,4,David Falco,falcoda43,Right,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,4,Top,1,1,2,Four-Seam,,BallCalled,,,,0,0,,90.94083264,-2.857538634,-4.787456504,1946.924776,224.8115064,1:30,5.761816816,2.447568881,7.719206433,-21.31805598,11.38337726,9.02083654,1.757092694,-1.156166925,82.88506343,-5.601649152,-2.880757461,0.411477682,,,,,,,,,,,,-6.375964431,7.232248295,-2.149251837,50,5.573720564,10.81297197,-131.96543,-7.178660859,-11.21229725,28.81331159,-19.45595517,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,8bb4276b-6078-11ed-a2f8-3785ab48f712,91.10903803,5.760806721,2.450802774,-2.845334497,-4.82801817,83.03140771,1.758270782,-1.158768457,-5.581654315,-2.923550091,0.411351386,9.421299505,10.16032828,-25.64348606,87.55514082,1755.161102,-842.5708227,90.15043227,-0.639553504,-0.432770096,-0.635359237,,,,,,,,,,,,,,,,,0.996759939,1,,,high,high,11.20042719,2.712048836,53.60079357,Devin Russell,,Maryland,2nd and 3rd
141,11/9/22,16:50:57,8,5,David Falco,falcoda43,Right,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,4,Top,1,2,2,Slider,,InPlay,,GroundBall,FieldersChoice,0,1,,86.06294211,-2.245707853,-2.820600267,2128.716682,206.2805952,1:00,5.751199916,2.643909423,7.603711816,-26.46603783,9.512929762,2.195917613,1.543929027,-0.005746224,79.44167073,-6.814643631,-2.74496437,0.434306139,,,,,,,,,,,,-1.953650747,5.917082248,-2.461617685,50,5.594872177,6.114986516,-125.2190305,-5.620508073,-3.098013292,25.58022433,-22.79100122,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,9830e12e-6078-11ed-a144-59b387ec84e4,86.22082218,5.748993932,2.646715471,-2.218621411,-2.855942082,79.57753618,1.546062117,-0.00788948,-6.779411333,-2.779984299,0.434171899,2.535562132,8.103887335,-65.65147214,81.41586411,877.6403706,-1939.376728,41.22861337,-0.36967077,-0.911054413,-0.18254692,,,,,,,,,,,,,,,,,0.874834326,1,,,high,high,16.72574305,79.96703176,53.71628818,Devin Russell,,Maryland,2nd and 3rd
142,11/9/22,16:54:13,9,1,Kenny Lippman,lippmke42,Right,Maryland,Michael Bouma,boumami42,Right,Maryland,Stretch,4,Top,1,0,0,Slider,,BallCalled,,,,0,0,,80.05204268,-1.051327196,-3.847807303,2538.920567,95.74286699,9:15,5.021310643,4.161901502,7.027023808,-38.88363051,4.226963239,-6.835332951,1.430262579,0.121674436,73.36012766,-6.711569925,-4.543719642,0.473337317,,,,,,,,,,,,2.94535161,2.738770222,-3.869408939,50,4.922822448,8.025182785,-116.2835414,-3.200553305,4.011513069,22.88315814,-28.44389645,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,0cde3254-6079-11ed-8655-7f87ceec11b8,80.1742818,5.015966613,4.16385009,-0.985435761,-3.872600725,73.45822434,1.434988971,0.120123981,-6.635753491,-4.568126708,0.473215453,-6.550865358,2.096946102,-77.34569415,49.97491499,556.1965577,-2477.249086,21.90681209,-0.021920875,-0.975709567,0.217968614,,,,,,,,,,,,,,,,,0.997393363,1,,,high,high,45.02265247,35.54597732,54.29297619,Devin Russell,,Maryland,1st and 3rd
143,11/9/22,16:54:42,9,2,Kenny Lippman,lippmke42,Right,Maryland,Michael Bouma,boumami42,Right,Maryland,Stretch,4,Top,1,1,0,Four-Seam,,StrikeSwinging,,,,0,0,,87.35033803,-0.037239931,-4.01152712,2354.1152,222.8270429,1:30,5.301274215,3.809011126,7.362733679,-23.17834946,12.66577986,9.181265812,3.415483448,0.519565442,79.11918142,-3.513327638,-2.755773997,0.430904015,,,,,,,,,,,,-6.252309305,7.013064521,-3.535469189,50,5.288655458,8.647099952,-126.9536772,-0.729078352,-10.15148789,27.23968866,-20.78737051,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,1e3a2094-6079-11ed-a831-d722976a9bff,87.52914102,5.300397543,3.813090347,-0.027259906,-4.061627208,79.272553,3.416622943,0.516376259,-3.493890938,-2.807916551,0.430759136,9.638240645,11.29314964,-40.06734096,92.51906155,1801.577121,-1515.314572,76.5288428,-0.561269493,-0.643687519,-0.520233538,,,,,,,,,,,,,,,,,0.997122551,1,,,high,high,6.732893728,-3.273840432,53.95726632,Devin Russell,,Maryland,1st and 3rd
144,11/9/22,16:55:02,9,3,Kenny Lippman,lippmke42,Right,Maryland,Michael Bouma,boumami42,Right,Maryland,Stretch,4,Top,1,1,1,Slider,,BallCalled,,,,0,0,,79.37812134,-0.183161581,-5.335518851,2567.046843,104.0178382,9:30,5.118143458,4.098305728,6.990858185,-38.58069917,5.580044253,-4.539590556,1.831627881,-1.384817678,72.78227856,-6.689606068,-6.398339968,0.478267754,,,,,,,,,,,,1.094690345,3.022693314,-3.691519728,50,5.084431823,10.8805353,-115.08826,-1.426692845,1.462840935,22.09082098,-28.13480732,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,2a25d787-6079-11ed-8ca9-512f19f21164,79.50880284,5.113101041,4.101757786,-0.123125647,-5.377552408,72.88482371,1.835785924,-1.387210985,-6.621210051,-6.436870708,0.478140862,-4.107828794,3.514784605,-83.09636744,53.77630567,308.5584316,-2548.435047,12.01997667,-0.029115265,-0.992749725,0.116620261,,,,,,,,,,,,,,,,,0.996583148,1,,,high,high,41.60127269,55.58801303,54.32914181,Devin Russell,,Maryland,1st and 3rd
145,11/9/22,16:55:21,9,4,Kenny Lippman,lippmke42,Right,Maryland,Michael Bouma,boumami42,Right,Maryland,Stretch,4,Top,1,2,1,Four-Seam,,StrikeCalled,,,,0,0,,87.68391146,-2.272797526,-5.823477727,2518.370293,225.9790169,1:30,5.294539288,3.956807084,7.29543155,-22.1870235,12.40442875,9.410951013,1.623059082,-0.21323849,81.20430908,-5.390172842,-3.340894333,0.430933329,,,,,,,,,,,,-6.82332775,7.730059958,-3.550522087,50,5.123678029,12.68739922,-126.9944107,-5.71876442,-11.10983195,26.73161428,-19.58786433,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,3586bbd9-6079-11ed-8a02-6761b0f94fee,87.86240955,5.293618577,3.961335635,-2.262633037,-5.876444682,81.35566785,1.624095678,-0.216467452,-5.372388363,-3.393763085,0.430790889,9.912641475,11.12847827,-43.73009517,88.64583381,1819.784822,-1740.853852,72.26041488,-0.502153349,-0.691262066,-0.519614059,,,,,,,,,,,,,,,,,0.99660933,1,,,high,high,10.21883342,16.54179084,54.02456845,Devin Russell,,Maryland,1st and 3rd
146,11/9/22,16:55:43,9,5,Kenny Lippman,lippmke42,Right,Maryland,Michael Bouma,boumami42,Right,Maryland,Stretch,4,Top,1,2,2,Four-Seam,,Foul,,,,0,0,,88.46691976,-1.18575541,-4.314871871,2567.527565,218.7398856,1:15,5.255133286,3.767081164,7.24472686,-21.14949801,13.99106765,8.601554309,2.591807065,0.452937071,80.84217457,-4.217473451,-2.715421895,0.424290735,80.55815323,45.87906256,45.37857072,,78.22651982,77.33441405,81.7634243,283.4481723,,45.35916823,4.675965263,-6.090651808,7.716922328,-3.444199463,50,4.536128102,9.626106315,-129.2165624,-1.178470141,-10.24306609,28.25905761,-19.19597303,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,421dba40-6079-11ed-be96-ddf326df53d8,88.65025793,5.254735765,3.771139453,-1.181762977,-4.363432695,81.0002678,2.592529849,0.449851559,-4.20498569,-2.765350296,0.424159949,9.045815637,12.70756637,-41.30873866,95.8134329,1928.632885,-1694.86666,75.11634582,-0.585903716,-0.660116247,-0.470067418,39.91753132,39.39349154,57.83043809,-0.375929764,-0.242118136,2.466845228,201.6805959,199.1677776,,,,,,,,,0.997468108,1,,37.72072852,high,high,3.767936781,-44.68808181,54.07527314,Devin Russell,,Maryland,1st and 3rd
147,11/9/22,16:56:14,9,6,Kenny Lippman,lippmke42,Right,Maryland,Michael Bouma,boumami42,Right,Maryland,Stretch,4,Top,1,2,2,Slider,,BallCalled,,,,0,0,,81.48917721,-0.723042484,-3.071175302,2550.639188,116.5072235,10:00,5.142052799,4.099777685,,-37.43279616,5.589714196,-5.826865567,1.529073698,0.310059579,74.80995871,-6.958497549,-4.649818037,0.472084125,,,,,,,,,,,,2.199500845,3.166980642,-3.818951056,50,5.050502475,6.537695127,-118.3252266,-2.710437119,3.107684542,23.29561258,-27.69940853,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,55375851-6079-11ed-87a4-57777b9f7432,81.6272737,5.136836355,4.10257513,-0.663255928,-3.104135986,74.91903905,1.533204242,0.308246221,-6.89198686,-4.678538619,0.471950524,-5.515546992,3.564436757,-80.19946861,19.76554962,434.1662978,-2513.415981,17.02186259,-0.075970384,-0.985406322,0.152324921,,,,,,,,,,,,,,,,,0.995484485,1,,,high,high,72.21099908,22.79066272,55.15757876,Devin Russell,,Maryland,1st and 3rd
148,11/9/22,16:56:36,9,7,Kenny Lippman,lippmke42,Right,Maryland,Michael Bouma,boumami42,Right,Maryland,Stretch,4,Top,1,3,2,Four-Seam,,InPlay,,GroundBall,Single,0,2,,88.38176876,-2.116135056,-4.796071376,,,,5.292509492,3.921497205,7.304763135,,,,1.70484182,-0.073582789,81.037698,-5.58377473,-3.67354542,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,624c6117-6079-11ed-8799-b5e0879ea1f0,88.51867218,5.288097128,3.921497205,-2.063754109,-4.796071376,81.15139904,1.708472442,-0.073582789,-5.524768267,-3.67354542,0.425910087,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.01523687,Devin Russell,,Maryland,1st and 3rd
149,11/9/22,16:57:28,10,1,Kenny Lippman,lippmke42,Right,Maryland,Zach Martin,martiza63,Left,Maryland,Stretch,4,Top,1,0,0,Four-Seam,,StrikeCalled,,,,0,0,,88.43335346,-2.377653764,-3.697233485,2395.789983,220.2641811,1:15,5.307411814,3.737646364,7.259279644,-21.70987009,13.40423901,8.613279813,1.752954458,1.115119009,81.21078376,-5.052539491,-1.911173854,0.426493434,,,,,,,,,,,,-5.814520804,8.070831265,-3.479165278,50,5.128579136,8.051689216,-128.4512252,-5.971366959,-9.675778072,27.60314878,-18.74360969,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,8156550a-6079-11ed-92be-756f9778169e,88.61094059,5.306732046,3.741547866,-2.370188259,-3.744128407,81.36412868,1.753846471,1.112167116,-5.037300885,-1.959294993,0.426351808,9.041539634,12.1190065,-38.13999801,89.17920067,1884.298586,-1479.604163,78.65040757,-0.600159652,-0.617585086,-0.508327703,,,,,,,,,,,,,,,,,0.998193484,1,,,high,high,9.738793247,-74.47687423,54.06072036,Devin Russell,,Maryland,2nd
150,11/9/22,16:57:48,10,2,Kenny Lippman,lippmke42,Right,Maryland,Zach Martin,martiza63,Left,Maryland,Stretch,4,Top,1,0,1,Slider,,Foul,,,,0,0,,80.89162443,-0.861488164,-4.093694306,2642.778268,104.5701701,9:30,5.083842613,4.160843342,,-38.76395838,5.623305903,-7.222405576,1.402584199,-0.494030548,73.67192899,-6.739588681,-5.631619143,0.47951336,,,,,,,,,,,,2.58051019,3.195912611,-3.762509938,50,4.970654046,8.635013113,-117.2437225,-3.076272766,3.573735126,23.21377201,-27.74804685,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,8da1d8f0-6079-11ed-9fdb-df1e8071c9f9,81.02813761,5.078271467,4.163291761,-0.797281614,-4.122720939,73.7799506,1.407160754,-0.495779666,-6.667137578,-5.658702848,0.479378831,-6.94481891,3.440182346,-78.60128908,19.89088904,522.3062055,-2590.651115,19.76352734,-0.049718218,-0.980275624,0.191279377,,,,,,,,,,,,,,,,,0.992762776,1,,,high,high,72.09818887,29.42335221,55.4862766,Devin Russell,,Maryland,2nd
151,11/9/22,16:58:31,10,3,Kenny Lippman,lippmke42,Right,Maryland,Zach Martin,martiza63,Left,Maryland,Stretch,4,Top,1,0,2,Four-Seam,,BallCalled,,,,0,0,,88.51123176,0.929518758,-3.451710401,2365.542217,215.1210996,1:15,5.39071778,3.745303497,7.234916062,-22.30768725,13.0396992,7.636499988,4.561291521,1.053844236,79.9068351,-2.15407634,-1.565517305,0.426229624,,,,,,,,,,,,-5.097181895,6.937784714,-3.50230785,50,5.44703121,7.546052738,-128.6738348,1.453900648,-8.496589234,28.13397102,-20.60932458,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,a69db4ab-6079-11ed-9b80-29f36b4f5fd8,88.6953577,5.390083914,3.748874664,0.936474355,-3.495786444,80.06635858,4.562281383,1.050986806,-2.137137248,-1.612286442,0.426081615,8.082199849,11.64854638,-44.60170311,97.89295642,1684.278287,-1661.022767,71.20051694,-0.582376022,-0.702174223,-0.409621204,,,,,,,,,,,,,,,,,0.997347422,1,,,high,high,1.896543216,-63.19955823,54.08508394,Devin Russell,,Maryland,2nd
